"level_name_2","level_name_3","brand_name","company_name","company_intro","renqi","address","page_num"
"女装品牌","时尚女装","阿米果","广州市阿米果服装有限公司","广州市阿米果服装有限公司	 是一家集设计研发、生产执行、销售管理为一体的羽绒服贴牌服装公司。阿米果专注羽绒服。通过整合全球资源，着力打造专业化、规模化、系统化的优质成衣供应...","173","广东",75
"男装品牌","商务男装","柏堡龙bobaolon","广东柏堡龙股份有限公司","人生，就像江海行舟，男人雄進的征途，總須面對無數風浪，唯有智者才能所向披靡。柏堡龍男人認爲，真正的智者，總擅于把握風雲變幻，以銳意創新之姿行出奇制勝之效。    出奇制勝，想...","1.3万","广东",75
"运动品牌","运动服饰","Saucony","上海永三商贸有限公司","美国百年运动跑鞋品牌Saucony2004年 Saucony Grid Omni跑步鞋荣获《跑步者世界》评为年度最佳革新款式！全球四大慢跑鞋品牌SAUCONY（索康尼)索康尼品牌在美国享有“运动鞋中的劳斯莱...","1.6万","上海卢湾区",75
"女装品牌","休闲女装"," YXZD一席之地","广州燕翔服装有限公司","广州燕翔服装有限公司是一家集研发，生产，销售为一体的高级女装品牌民营企业。其前身北京燕翔服装有限公司始建于90年代。公司品牌总部，工厂位于广州，年生产位居前茅。2002年创立设...","2万","广东广州",75
"女装品牌","时尚女装","MAX.DY(玛斯荻娃)","杭州荻蔓服饰有限公司","荻蔓服饰（杭州）有限公司是一家集专业设计，生产，销售MAX.DY(玛斯荻娃)女装品牌为一体的女装企业。MAX.DY(玛斯荻娃)女装品牌总部座落于人杰地灵的人间天堂------杭州。MAX.DY(玛斯...","2.2万","浙江",75
"设计师品牌","设计师男装品牌","ziggy chen","上海世一实业有限公司","Ziggy Chen是中国新锐设计师陈翔的个人同名品牌，上海新天地分店也是Ziggy Chen品牌在国内首家集女装、男装和家居用品为一体的概念店。Ziggy Chen是中国新锐设计师陈翔的个人同名品牌...","4937","上海卢湾区",75
"服装品牌","休闲品牌","Initial伊迪索","上海依迪索时装有限公司","自2000年在香港创立品牌以来，initial十年一直不懈地秉着独特、尖端的设计意念，为消费者带来有创意、高品质的时尚系列，同时吸收各地人才，并以不同产品展示各自出众的时尚视角。ini...","10.2万","上海黄浦区",75
"服装品牌","牛仔品牌","REPLAY","尚想（上海）商业有限公司","Replay，来自意大利的品牌，也是一个响誉全球的世界知名休闲品牌。REPLAY服饰，主打是牛仔产品，之所以深受欢迎，是因为不论从设计理念到技术处理还是裤型的裁剪都做到精益求精，在体...","1.2万","上海静安区",75
"服装品牌","休闲品牌","三番sanfan","中山市三番服饰有限公司","三番服饰有限公司，位于休闲服装名城的中山市沙溪镇，临近广州，毗邻珠海、深圳，交通十分便利。公司自成立以来，一直坚持以人为本，面向广大青年，引导时尚潮流，充分表现青年人的朝...","2.2万","广东",75
"潮牌","潮牌休闲品牌","THE MADNESS","THEMADNESS潮牌中国总经销","THE MADNESS是以 NATURAL & VINTAGE，还有华丽的GRAPHIC为基础，开创与众不同的，狂热的GRAPHIC & 多样的COLORATION & MIX模式，与其他BRAND相比，能够向顾客展示更加广...","3147","上海闵行区",75
"内衣品牌","女性内衣","MAOREN猫人","武汉猫人服饰有限公司","猫人内衣猫人国际（香港）股分有限公司是一家致力于研究、开发和生产猫人高科技时尚内衣的大型股份制企业。猫人内衣企业理念：最好产品献给用户，永不满足留给自己。猫人发展目标：做...","3.6万","湖北武汉",75
"女装品牌","少淑女装","BSIEE本涩","南京沣力服饰有限公司","BSIEE本涩女装品牌：BSIEE·本涩......时尚、个性、自在、回归的新锐品牌诠释您畅想浪漫自由的慢生活......不同的生活意境...让您因本涩而不同......南京沣力服饰有限公司成立于2...","2730","江苏南京",75
"女装品牌","成熟女装","OXALIS澳莉丝","杭州丽妮服饰有限公司","一个用心去塑造形象的“气质女神”内心对艺术的渴望从未曾有过放弃，在她不断努力和探索下创下了今天的女装品牌创意灵感来源于NEWYORK	设计理念上以“时尚前卫、品位卓越”为指引，导...","291","浙江",75
"女装品牌","时尚女装","DOULAGEGE朵拉格格","尚泽尚品（广州）服饰有限公司","GE朵拉格格”始创于2015年，诞生在时尚前沿的服装之城－－广州。品牌创始以来，一直致力于所有个性、极力为穿着潮流和时尚、浪漫的现代女性的时尚搭配服务，充满潮流、跨时代的穿着气...","654","广东广州",76
"女装品牌","成熟女装","JANCHO德玺见萩","深圳德玺良缇时装有限公司","【德玺良缇】深圳德玺良缇时装有限公司成立于2015年。主要从事服饰系列的设计与生产，个人/团体礼品高级订制，跨界文化衍生品的开发与制作。公司于2016年推出首个艺术人文品牌「德玺...","195","广东深圳",76
"快时尚","快时尚男装品牌","帝画","广州市尚画服饰有限公司","帝画男装，一个快时尚男装品牌——公司总部位于广州荔湾区，品牌自创建起，三年多时间直营店铺数量已经超50多家，遍布广东省各城市，年销售过亿。帝画致力于打造内部创业平台，通过店...","882","广东",76
"男装品牌","休闲男装","HK.SAMBRA扇伯","广东商政投资有限公司","品牌释义：Show ability men‘s brilliance and really attraction 展示成功男士的智慧和魅力。　　品牌核心价值：智慧、成熟、大方　　品牌定位：专为成熟男人打造的智慧男装　　品...","404","广东广州",76
"女装品牌","淑女装","E15","杭州君楠时装有限公司","E15女装品牌始创于2015年，寓意为：简、自由。 E15为消费者打造出一个风格突出的、与众不同的品牌。秉承“简、自由”为人们创造简约、自由又富有知性内涵的时尚着装诉求，来满足现代...","1605","浙江杭州",76
"女装品牌","淑女装","森林鸟","南京杰伊汉服饰有限公司","森林鸟女装品牌拥有超高的潮流敏感度，年轻迷人的个性搭配和时髦多元的产品线将永不退流行的元素进行一次又一次的创新塑造充满魅力且强韧的时髦形象丰富且具有高级感的细节辅以点缀重...","2809","江苏南京",76
"男装品牌","商务男装","DIDIBOY迪迪博迩","上海迪丰服饰发展有限公司","DIDIBOY迪迪博迩男装品牌：自1900年始，著名服装设计大师CLARADIL（克莱拉迪尔）在意大利建立了第一家休闲西装手工作坊，从此宣告迪迪博迩（DIDIBOY）品牌的诞生。到2001年第五代传人...","8万","上海青浦区",76
"男装品牌","商务男装","夏利豪CHARRIOL","广州邦昊服装饰品有限公司","夏利豪CHARRIOL原籍法國，1944年出生於法國南部的馬賽(Marseilles)，畢業於艾克斯普羅旺斯省大學(University of Aix-En Provence)，主修政治及經濟學。 夏利豪曾於法國著名鐘錶及首飾...","4.3万","广东广州",76
"设计师品牌","设计师女装品牌","nisiss怡夕","珠海纯明服装有限公司","nisiss女装品牌：公司理念 你们每一位 都是nisiss的建设者 在这里 以你们自己的成果，夹杂着你们的智慧和汗水的陪伴育着nisiss的成长 在缓缓的时间流逝中 为nisiss构筑起一个坚实的垒...","2万","广东广州",76
"女装品牌","日系女装","titty&co","上海时辰投资有限公司上海金致升进出口有限公司","上海时辰投资有限公司 上海金致升进出口有限公司代理日本titty&co女装品牌在国内作总代理，立足上海拓展全国。日本人气女装品牌titty&co为日本涩谷109女装潮流品牌之一，--ti...","1.4万","上海闵行区",76
"女装品牌","时尚女装","KORESHION韩帛伊品","广州市尚衣品服饰有限公司","韩帛伊品以18-35岁左右的年轻时尚的都市白领女性为主打客户群，为每一个追求时髦、渴望时尚、崇尚简约休闲的都市女性提供一种表达自我的方式。风格甜美，时尚而不缺乏个性，做工精细...","150","广东",76
"女装品牌","休闲女装","wsny维莎尼雅","广州市维莉斯服饰有限公司","香港维莉斯服饰有限公司是一家专 业从事以针织、梭织生产为主的休闲服饰企业，长久以来一直致力于产品研发和销售，一九九九年，香港维莉斯服饰有限公司下属企业广州市维莉斯服饰有限...","9678","广东广州",76
"女装品牌","韩国女装","RENEEVON","洛格(上海)商贸有限公司","上海圣路加商贸有限公司是韩国女装品牌RENEEVON（British character casual）中国代理商，在韩国有相当的知名度与良好的声誉。韩国女装品牌RENEEVON以英国皇家宫廷气质为品牌风格的韩...","4.3万","上海浦东新区",76
"女装品牌","时尚女装","欧尚尼OSANI","广州市原上服饰实业有限公司","OSANI源于意大利，经过欧洲时尚的洗礼，登陆中国市场。OSANI倡导服饰搭配与生活完美融合的理念，让都市女性摆脱套装的束缚，积极追求更具品质感的生活方式。没有过于复杂的剪裁，恰当...","1.7万","广东广州",76
"女装品牌","时尚女装","诗梦","南京诗梦制衣有限公司","南京诗梦制衣有限公司创建于1998年，是一家集设计、生产、销售、策划于一体的现代化品牌女装公司。自公司成立起，本着品质至上、诚信为本、与时俱进的经营理念，并借鉴国际化的时尚理...","1.1万","江苏南京",76
"服装品牌","羊绒羊毛","Eric Bompard","北京爱瑞邦德服装有限公司","北京爱瑞邦德服装有限公司所经营之Eric Bompard品牌是真正源自法国的羊绒典范，在世界各主要城市拥有45家专卖店。且一直以经营高端羊绒，Eric Bompard品牌现在在东方广场店，新光天地...","8876","北京丰台区",76
"女装品牌","时尚女装","PAUL & JOE","惇聚國際股份有限公司","PAUL & JOE 品牌歷史:1996年 品牌成立，發表第一季的男裝系列。“Paul & Joe”這個品牌名稱是以設計師Albou最疼愛的兩個兒子而命名的1997年 發表第一季女裝系列同年開始受美...","1334","台湾台北",76
"女装品牌","成熟女装","J.NAMEWE","三顺集团实业有限公司","品牌诠释J.NAMEWE-源自纽约的原创设计品牌品牌风格：时尚、性感、帅雅年龄定位：20-40岁核心价格带：600-1200品牌介绍J.NAMEWE浓厚的欧洲与美洲风格；摇滚和酒杯声的视听效果；装饰典...","229","广东",76
"设计师品牌","设计师中装、唐装、旗袍","alongwithtx","杭州乾鹤服饰有限公司","杭州乾鹤服饰有限公司旗下自主设计师品牌""alongwithtx""中式风中高端女装品牌传统的中式风，搭配具有中国特色的刺绣，印花，等多种传统手工艺通过炒染，扎染数码印花，定位...","112","浙江杭州",76
