company_name,province,location,size,nature,business,page_num
佛山市嘉年华服饰有限公司,广东,广东佛山,500 - 999人,私营．民营企业,童装,375
苏州和源服饰有限公司,江苏,江苏苏州,100 - 499人,外商独资．外企办事处,婚纱礼服,375
峰华时装（深圳）有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,375
深圳市中南活力实业股份有限公司,广东,广东深圳,100 - 499人,私营．民营企业,"男装, 女装, 职业装, 毛衫针织",375
佛山市华慧达服饰有限公司,广东,广东佛山,100 - 499人,私营．民营企业,"男装, 女装, 童装",375
广州市鼎欧时尚服饰有限公司,广东,广东广州,100 - 499人,外商独资．外企办事处,女装,376
深圳市翼飞服饰有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,376
新偶像服装（深圳）有限公司,广东,广东深圳,100 - 499人,港台澳企业,女装,376
深圳市墨马服饰有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,376
深圳家乐时装有限公司,广东,广东深圳,500 - 999人,港台澳企业,"男装, 女装, 童装",376
深圳市力进曼弥服饰有限公司,广东,广东深圳,100 - 499人,外商独资．外企办事处,"女装, 毛衫针织",376
浙江迪撒服饰有限公司,浙江,浙江温州,100 - 499人,私营．民营企业,男装,376
冠晖制衣有限公司,广东,广东江门,1 - 49人,港台澳企业,男装,376
零到七贸易（上海）有限公司,上海,上海上海-闵行区,100 - 499人,外商独资．外企办事处,童装,376
上海芬奇商贸发展有限公司,上海,上海,50 - 99人,私营．民营企业,"男装,女装",376
利华成衣有限公司,广东,广东深圳,1000人以上,私营．民营企业,"男装, 女装",377
宁波佳虹集团有限公司,浙江,浙江宁波,100 - 499人,外商独资．外企办事处,"女装, 童装",377
郑州晟宇服饰有限公司,河南,河南郑州,100 - 499人,私营．民营企业,女装,377
温州佳韵服饰有限公司,浙江,浙江温州,1000人以上,私营．民营企业,"男装, 女装, 牛仔",377
青岛大统纺织开发有限公司,山东,山东青岛,100 - 499人,外商独资．外企办事处,内衣,377
可盈服饰（深圳）有限公司,广东,广东深圳,100 - 499人,外商独资．外企办事处,"女装, 正装, 饰品, 职业装",377
广州市红路皇服饰有限公司,广东,广东广州,100 - 499人,,,377
东莞绰荣制衣有限公司,广东,广东东莞,1000人以上,港台澳企业,"男装, 女装, 毛衫针织",377
佛山市澳华洋洋服饰有限公司,广东,广东佛山,100 - 499人,外商独资．外企办事处,"男装, 女装, 童装, 牛仔, 毛衫针织",377
郑州奥法罗服饰有限公司,河南,河南郑州,500 - 999人,私营．民营企业,男装,377
东莞市影尚服饰有限公司,广东,广东东莞,100 - 499人,私营．民营企业,"男装, 女装",378
杭州亚妮兰丝服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,"女装, 内衣",378
东莞亮智服装有限公司,广东,广东东莞,1000人以上,港台澳企业,女装,378
常熟市盛唐服饰有限公司,江苏,江苏常熟,100 - 499人,私营．民营企业,"男装, 女装, 婚纱礼服",378
深圳市尚美女人心实业有限公司,广东,广东深圳,1000人以上,私营．民营企业,"内衣,泳装",378
郑州娅丽达服饰有限公司,河南,河南郑州,1000人以上,私营．民营企业,女装,378
东莞联泰制衣有限公司,广东,广东东莞,500 - 999人,中外合营(合资．合作),女装,378
上海集丝坊文化创意有限公司,上海,上海,50 - 99人,私营．民营企业,"男装, 女装, 面辅料",378
青州坦博尔服饰有限公司,山东,山东潍坊,1000人以上,私营．民营企业,"男装, 女装, 运动休闲, 羽绒服",378
东莞欧点服饰有限公司,广东,广东东莞,500 - 999人,中外合营合资．合作,女装,378
东莞泓艺制衣有限公司,广东,广东东莞,100 - 499人,港台澳企业,婚纱礼服,379
上海茂禾宏纺织服装有限公司,上海,上海,50 - 99人,私营．民营企业,"运动休闲, 其他",379
宁波迪昂进出口有限公司,浙江,浙江宁波,100 - 499人,私营．民营企业,"男装, 女装, 童装",379
上海嘉韩实业有限公司,上海,上海,50 - 99人,私营．民营企业,女装,379
浙江兰博基尼服饰有限公司,浙江,浙江嘉兴,500 - 999人,私营．民营企业,"男装, 毛衫针织",379
东莞倩丽内衣有限公司,广东,广东东莞,100 - 499人,私营．民营企业,内衣,379
泽美时代服饰（深圳）有限公司（永茜）,广东,广东深圳,100 - 499人,私营．民营企业,内衣,379
东莞市彩田制衣有限公司,广东,广东东莞,1000人以上,私营．民营企业,内衣,379
东莞市露蒂诗内衣有限公司,广东,广东东莞,100 - 499人,私营．民营企业,内衣,379
杭州她图服饰有限公司,浙江,浙江杭州,500 - 999人,私营．民营企业,女装,379
广东多彩多姿服装有限公司,广东,广东汕头,500 - 999人,私营．民营企业,内衣,380
普宁市伊凯琳服装有限公司,广东,广东揭阳中河开发区31幢,100 - 499人,私营．民营企业,内衣,380
华鼎菲妮迪国际时装零售有限公司,浙江,浙江杭州,1000人以上,中外合营(合资．合作),"男装, 女装, 童装, 家纺",380
珠海市爱婴岛商贸连锁有限公司,广东,广东清远,1000人以上,其它,童装,380
无锡大华制衣有限公司,江苏,江苏无锡,100 - 499人,私营．民营企业,"童装, 泳装, 毛衫针织",380
汕头市琪之华服饰实业有限公司,广东,广东汕头,100 - 499人,私营．民营企业,"内衣, 其他",380
西纳维思（杭州）服装服饰有限公司,浙江,浙江杭州,1000人以上,外商独资．外企办事处,女装,380
东莞市百纳威实业有限公司,广东,广东东莞,100 - 499人,外商独资．外企办事处,童装,380
福州欣盛服饰有限公司,福建,福建福州,100 - 499人,外商独资．外企办事处,女装,380
沈阳市徐兄弟服装有限公司,辽宁,辽宁沈阳,,,,380
深圳市惠购商业股份有限公司,广东,广东深圳,1000人以上,私营．民营企业,"男装, 女装, 内衣, 鞋业, 正装, 运动休闲, 牛仔, 饰品, 职业装, 泳装, 毛衫针织, 羽绒服",381
义乌市利达针织有限公司,浙江,浙江金华,500 - 999人,私营．民营企业,"内衣, 袜业, 其他",381
常州市武进凤时服饰有限公司,江苏,江苏常州,100 - 499人,私营．民营企业,,381
乐清市金罗兰制衣有限公司,浙江,浙江温州,100 - 499人,事业单位,"男装, 女装",381
温州斑杰时装有限公司,浙江,浙江温州,100 - 499人,私营．民营企业,女装,381
浙江步森服饰股份有限公司,浙江,浙江绍兴,1000人以上,私营．民营企业,"男装, 女装, 牛仔",381
广州市浩玛服饰有限公司,广东,广东广州,100 - 499人,私营．民营企业,"男装,女装,牛仔,箱包",381
东莞盛富时装有限公司,广东,广东东莞,100 - 499人,港台澳企业,女装,381
乔丹（厦门）实业有限公司,福建,福建厦门,1000人以上,中外合营合资．合作,运动休闲,381
中山同得仕丝绸服装有限公司,广东,广东中山,1000人以上,港台澳企业,"女装, 其他",381
南通市天鸥服饰有限公司,江苏,江苏南通,100 - 499人,私营．民营企业,"女装, 丝绸",382
桐乡市盈和服饰有限公司,浙江,浙江嘉兴,100 - 499人,私营．民营企业,女装,382
北京鑫港制衣有限公司,北京,北京,50 - 99人,私营．民营企业,,382
湖州跳跳龙服饰有限公司,浙江,浙江湖州,100 - 499人,私营．民营企业,"童装,羽绒服",382
新隆服装有限公司,广东,广东揭阳,1000人以上,私营．民营企业,"男装,女装,泳装,其他",382
东莞市卡姿服饰有限公司,广东,广东东莞,100 - 499人,私营．民营企业,"童装, 其他",382
江苏阿仕顿服饰有限公司,江苏,江苏苏州,1000人以上,私营．民营企业,男装,382
浙江百先得服饰有限公司,浙江,浙江温州,1000人以上,私营．民营企业,"男装,正装,职业装",382
江阴市申澄集团有限公司,江苏,江苏无锡,1000人以上,私营．民营企业,"男装, 女装, 内衣, 正装, 运动休闲, 职业装, 面辅料, 家纺, 其他",382
上海玛蒂可服饰有限公司,上海,上海,50 - 99人,私营．民营企业,女装,382
杭州摩诺服饰有限公司,浙江,浙江杭州,1 - 49人,外商独资．外企办事处,童装,383
大连友兰企业集团(合资),辽宁,辽宁大连,1000人以上,中外合营(合资．合作),内衣,383
好世界婴儿用品厂,广东,广东佛山,100 - 499人,私营．民营企业,"童装, 其他",383
义乌众奇服饰有限公司,浙江,浙江金华,100 - 499人,私营．民营企业,内衣,383
九牧王股份有限公司,福建,福建泉州,1000人以上,外商独资．外企办事处,"男装, 女装",383
浙江朗祺时装有限公司,浙江,浙江嘉兴,100 - 499人,外商独资．外企办事处,"男装,女装",383
江苏千仞岗实业有限公司,江苏,江苏常熟,1000人以上,私营．民营企业,"男装,女装,童装,正装,运动休闲,牛仔,毛衫针织,丝绸,羽绒服",383
上海见萍贸易商行,上海,上海,1 - 49人,私营．民营企业,"男装, 女装, 饰品",383
深圳菲雯迪服饰有限公司,广东,广东深圳,1 - 49人,私营．民营企业,,383
青岛锦纬时装有限公司,山东,山东青岛,100 - 499人,私营．民营企业,"男装,女装,童装",383
粤鑫（无锡）服饰有限公司,江苏,江苏无锡,100 - 499人,外商独资．外企办事处,"皮革, 其他",384
浙江纪强服饰有限公司,浙江,浙江温州,100 - 499人,私营．民营企业,毛衫针织,384
宁波拔群服饰有限公司,浙江,浙江宁波,50 - 99人,私营．民营企业,内衣,384
金利来（中国）有限公司,广东,广东广州,500 - 999人,中外合营(合资．合作),男装,384
广东大哥大集团有限公司,广东,广东广州,500 - 999人,私营．民营企业,"男装,女装,正装,职业装",384
广州市缔造亿百儿童用品有限公司 T100,广东,广东广州,500 - 999人,私营．民营企业,"男装, 女装, 童装, 牛仔, 其他",384
北京利尚联合服装服饰有限公司,北京,北京北京市,50 - 99人,私营．民营企业,女装,384
江苏赛莱雅工艺服饰用品有限公司,江苏,江苏南通,100 - 499人,港台澳企业,"男装, 女装, 童装",384
义乌市派对服饰有限公司,浙江,浙江金华,500 - 999人,私营．民营企业,"女装,内衣,婚纱礼服",384
杭州雅未实业有限公司,浙江,浙江杭州,1000人以上,私营．民营企业,女装,384
浙江乔顿服饰股份有限公司,浙江,浙江温州,1000人以上,私营．民营企业,"男装, 女装, 职业装, 毛衫针织",385
宁波国中实业有限公司,浙江,浙江宁波,1000人以上,外商独资．外企办事处,"男装, 女装",385
圣吉奥服饰实业有限公司,福建,福建泉州,500 - 999人,私营．民营企业,"男装, 女装, 牛仔",385
宁波太平鸟风尚男装有限公司,浙江,浙江宁波,1000人以上,私营．民营企业,男装,385
奈特丽礼服国际（香港）有限公司,广东,广东佛山,100 - 499人,私营．民营企业,婚纱礼服,385
广州市升顺贸易有限公司,广东,广东广州,1 - 49人,外商独资．外企办事处,"男装, 女装",385
常州太平洋时装有限公司,江苏,江苏常州,100 - 499人,私营．民营企业,"男装, 女装, 其他",385
广州山木服装辅料有限公司,广东,广东广州,50 - 99人,私营．民营企业,辅料,385
深圳市菊芝兰服饰有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,385
中山雅达时制衣厂,广东,广东中山,100 - 499人,其它,"男装, 女装, 内衣, 童装, 休闲, 运动, 牛仔, 服饰, 面料, 辅料",385
河北省辛集市迪奥服饰有限责任公司,河北,河北石家庄,100 - 499人,私营．民营企业,皮革,386
深圳多多服装有限公司 纳帕佳,广东,广东深圳,500 - 999人,其它,"女装, 其他",386
南京东秀服饰有限公司,江苏,江苏南京,100 - 499人,私营．民营企业,,386
上海哆啦品牌服饰代理商,上海,上海,1 - 49人,私营．民营企业,"女装, 皮革, 鞋业, 牛仔, 饰品",386
福建财茂集团融裕行纺织织造有限公司,福建,福建福州,1000人以上,私营．民营企业,"童装,女装",386
深圳市蒲牌时装有限公司,广东,广东深圳,1 - 49人,私营．民营企业,女装,386
福州茶色服饰有限公司,福建,福建福州,100 - 499人,私营．民营企业,女装,386
江门宝发纺织服饰制造有限公司,广东,广东江门,1000人以上,港台澳企业,牛仔,386
广州今誉服饰有限公司,广东,广东广州,500 - 999人,私营．民营企业,女装,386
东莞富年制衣有限公司,广东,广东东莞,100 - 499人,私营．民营企业,"女装, 内衣",386
浙江省东阳市雅百威服饰有限公司,浙江,浙江金华,100 - 499人,私营．民营企业,女装,387
迅销(中国)商贸有限公司,上海,上海,1000人以上,外商独资．外企办事处,"男装,女装",387
宁波澳迈服装有限公司,浙江,浙江宁波,100 - 499人,外商独资．外企办事处,"男装, 女装, 运动休闲, 家纺",387
江苏宜尔杉集团有限公司,江苏,江苏连云港,100 - 499人,私营．民营企业,"男装, 女装",387
上海婵之云服饰有限公司,上海,上海,50 - 99人,私营．民营企业,内衣,387
泉州雷速体育用品有限公司,福建,福建福州,50 - 99人,私营．民营企业,,387
东莞市南团服装有限公司,广东,广东东莞,100 - 499人,外商独资．外企办事处,"男装,女装,职业装,丝绸,正装",387
内蒙古鄂尔多斯服装有限公司,北京,北京,100 - 499人,私营．民营企业,"男装, 女装",387
深圳市展星实业有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,387
星城国际服饰（香港）实业集团-东莞市博奕服饰有限公司,广东,广东东莞,50 - 99人,其它,女装,387
